 electric dipole polarizability:    1599.9218478368743     
 m1, energy weight E*R sum:         60254.811088972339     
 m0, R(E) sum:                      3541.4106405148168     
 centroid m1/m0:                    17.014353094114231     
               E                R(E)           photodisintegration cross section
         16.20000000         61.05609134        397.86559796
         16.30000000         63.37530355        415.52775039
         16.40000000         65.84620708        434.37716587
         16.50000000         68.48078141        454.51165827
         16.60000000         71.29216279        476.03869286
         16.70000000         74.29476544        499.07643361
         16.80000000         77.50441543        523.75490431
         16.90000000         80.93849768        550.21727235
         17.00000000         84.61611706        578.62126365
         17.10000000         88.55827377        609.14071496
         17.20000000         92.78805301        641.96726719
         17.30000000         97.33082804        677.31219816
         17.40000000        102.21447508        715.40838635
         17.50000000        107.46959648        756.51238582
         17.60000000        113.12974716        800.90657718
         17.70000000        119.23165585        848.90133698
         17.80000000        125.81542913        900.83713653
         17.90000000        132.92472042        957.08643830
         18.00000000        140.60683898       1018.05519839
         18.10000000        148.91276400       1084.18370460
         18.20000000        157.89701606       1155.94637307
         18.30000000        167.61732118       1233.84998799
         18.40000000        178.13398181       1318.42969068
         18.50000000        189.50884254       1410.24180074
         18.60000000        201.80370694       1509.85228180
         18.70000000        215.07802686       1617.81935186
         18.80000000        229.38564864       1734.66840437
         18.90000000        244.77036899       1860.85709482
         19.00000000        261.26003718       1996.72824408
         19.10000000        278.85895667       2142.44825388
         19.20000000        297.53841631       2297.92924175
         19.30000000        317.22535264       2462.73438292
         19.40000000        337.78945571       2635.96836893
         19.50000000        359.02951851       2816.15882183
         19.60000000        380.66051213       3001.14013493
         19.70000000        402.30370014       3187.95827819
         19.80000000        423.48293980       3372.82249258
         19.90000000        443.63086351       3551.13518019
         20.00000000        462.10846727       3717.63114435
         20.10000000        478.24029832       3866.64767949
         20.20000000        491.36467806       3992.52532110
         20.30000000        500.89447534       4090.10686652
         20.40000000        506.37983890       4155.26713993
         20.50000000        507.56157126       4185.38072683
         20.60000000        504.40400783       4179.63276397
         20.70000000        497.09995565       4139.10502000
         20.80000000        486.04653574       4066.61972567
         20.90000000        471.79748002       3966.37962862
         21.00000000        455.00216687       3843.48451368
         21.10000000        436.34302963       3703.41920087
         21.20000000        416.48107141       3551.59556352
         21.30000000        396.01538366       3393.00137965
         21.40000000        375.45844007       3231.97520780
         21.50000000        355.22573218       3072.09933198
         21.60000000        335.63651477       2916.18673272
         21.70000000        316.92191679       2766.33252950
         21.80000000        299.23702685       2624.00223455
         21.90000000        282.67432951       2490.13482171
         22.00000000        267.27671186       2365.24523654
         22.10000000        253.04899404       2249.51692326
         22.20000000        239.96749512       2142.87959065
         22.30000000        227.98753509       2045.07077323
         22.40000000        217.04903098       1955.68203119
         22.50000000        207.08051023       1874.19217531
         22.60000000        198.00196458       1799.99092034
         22.70000000        189.72701772       1732.39696118
         22.80000000        182.16487921       1670.67461215
         22.90000000        175.22249598       1614.05273707
         23.00000000        168.80717783       1561.74858516
         23.10000000        162.82976355       1512.99728259
         23.20000000        157.20813309       1467.08531869
         23.30000000        151.87062393       1423.38398156
         23.40000000        146.75876453       1381.37718966
         23.50000000        141.82877236       1340.67830582
         23.60000000        137.05149442       1301.03252667
         23.70000000        132.41082050       1262.30469816
         23.80000000        127.90094029       1224.45568020
         23.90000000        123.52301682       1187.51243713
         24.00000000        119.28185667       1151.53729495
         24.10000000        115.18301378       1116.60059816
         24.20000000        111.23056505       1082.75920687
         24.30000000        107.42563424       1050.04177129
         24.40000000        103.76565515       1018.44090620
         24.50000000        100.24433683        987.91210593
         24.60000000         96.85227379        958.37903348
         24.70000000         93.57809340        929.74429379
         24.80000000         90.40994608        901.90390428
         24.90000000         87.33705507        874.76272091
         25.00000000         84.35100186        848.24758085
         25.10000000         81.44647096        822.31529589
         25.20000000         78.62131362        796.95392250
         25.30000000         75.87597339        772.17755291
         25.40000000         73.21248075        748.01656466
         25.50000000         70.63331328        724.50624785
         25.60000000         68.14040994        701.67674474
         25.70000000         65.73454046        679.54642239
         25.80000000         63.41510387        658.11954678
         25.90000000         61.18030809        637.38787787
         26.00000000         59.02759782        617.33490516
         26.10000000         56.95416624        597.94106656
         26.20000000         54.95740466        579.18843625
         26.30000000         53.03519650        561.06387476
         26.40000000         51.18602472        543.56026897
         26.50000000         49.40891360        526.67603157
         26.60000000         47.70325547        510.41335669
         26.70000000         46.06858230        494.77584012
         26.80000000         44.50433660        479.76603799
         26.90000000         43.00968500        465.38343170
         27.00000000         41.58340348        451.62312575
         27.10000000         40.22384689        438.47543702
         27.20000000         38.92899784        425.92634512
         27.30000000         37.69657354        413.95859035
         27.40000000         36.52415785        402.55307616
         27.50000000         35.40932388        391.69019834
         27.60000000         34.34972007        381.35079858
         27.70000000         33.34310772        371.51659727
         27.80000000         32.38735376        362.17013650
         27.90000000         31.48039458        353.29439419
         28.00000000         30.62018965        344.87227621
         28.10000000         29.80468059        336.88615858
         28.20000000         29.03176409        329.31757626
         28.30000000         28.29928037        322.14708310
         28.40000000         27.60501570        315.35426894
         28.50000000         26.94671672        308.91791343
         28.60000000         26.32211486        302.81625837
         28.70000000         25.72895760        297.02736590
         28.80000000         25.16504020        291.52948954
         28.90000000         24.62822760        286.30133758
         29.00000000         24.11645447        281.32208878
         29.10000000         23.62769566        276.57105934
         29.20000000         23.15990738        272.02702104
         29.30000000         22.71095149        267.66730479
         29.40000000         22.27852443        263.46694108
         29.50000000         21.86011647        259.39814338
         29.60000000         21.45302347        255.43040663
         29.70000000         21.05442299        251.53137738
         29.80000000         20.66151201        247.66848069
         29.90000000         20.27168830        243.81110573
         30.00000000         19.88274573        239.93300269
         30.10000000         19.49304819        236.01446874
         30.20000000         19.10164980        232.04392208
         30.30000000         18.70833875        228.01857610
         30.40000000         18.31359758        223.94410060
         30.50000000         17.91848795        219.83334800
         30.60000000         17.52448126        215.70438489
         30.70000000         17.13326382        211.57816863
         30.80000000         16.74654650        207.47623194
         30.90000000         16.36590400        203.41869073
         31.00000000         15.99266088        199.42279467
         31.10000000         15.62783115        195.50212186
         31.20000000         15.27210938        191.66640448
         31.30000000         14.92590368        187.92187983
         31.40000000         14.58939654        184.27200128
         31.50000000         14.26261812        180.71832131
         31.60000000         13.94551773        177.26136962
         31.70000000         13.63802262        173.90138645
         31.80000000         13.34007750        170.63882366
         31.90000000         13.05166283        167.47458286
         32.00000000         12.77279401        164.41001260
         32.10000000         12.50350675        161.44672556
         32.20000000         12.24383487        158.58631637
         32.30000000         11.99378722        155.83006010
         32.40000000         11.75332812        153.17865317
         32.50000000         11.52236428        150.63203320
         32.60000000         11.30073883        148.18928895
         32.70000000         11.08823181        145.84865393
         32.80000000         10.88456581        143.60756857
         32.90000000         10.68941541        141.46279309
         33.00000000         10.50241898        139.41055487
         33.10000000         10.32319175        137.44671483
         33.20000000         10.15133885        135.56693715
         33.30000000          9.98646707        133.76684492
         33.40000000          9.82819404        132.04214330
         33.50000000          9.67615342        130.38869203
         33.60000000          9.52999529        128.80251386
         33.70000000          9.38938135        127.27973282
         33.80000000          9.25397549        125.81644818
         33.90000000          9.12343114        124.40856274
         34.00000000          8.99737797        123.05159794
         34.10000000          8.87541085        121.74053925
         34.20000000          8.75708489        120.46975898
         34.30000000          8.64191885        119.23305726
         34.40000000          8.52940887        118.02384300
         34.50000000          8.41905128        116.83544730
         34.60000000          8.31037176        115.66152840
         34.70000000          8.20295563        114.49650055
         34.80000000          8.09647368        113.33590790
         34.90000000          7.99069878        112.17667488
         35.00000000          7.88551062        111.01719272
         35.10000000          7.78088837        109.85723830
         35.20000000          7.67689372        108.69775325
         35.30000000          7.57364759        107.54053048
         35.40000000          7.47130452        106.38786075
         35.50000000          7.37002793        105.24218658
         35.60000000          7.26996904        104.10580226
         35.70000000          7.17125133        102.98062792
         35.80000000          7.07396151        101.86807398
         35.90000000          6.97814711        100.76899913
         36.00000000          6.88381980         99.68375052
         36.10000000          6.79096270         98.61226249
         36.20000000          6.69953946         97.55418293
         36.30000000          6.60950291         96.50899639
         36.40000000          6.52080191         95.47612113
         36.50000000          6.43338541         94.45496905
         36.60000000          6.34720422         93.44497094
         36.70000000          6.26221109         92.44557824
         36.80000000          6.17836017         91.45625568
         36.90000000          6.09560666         90.47647610
         37.00000000          6.01390693         89.50572248
         37.10000000          5.93321905         88.54349649
         37.20000000          5.85350357         87.58932986
         37.30000000          5.77472430         86.64279668
         37.40000000          5.69684919         85.70352810
         37.50000000          5.61985175         84.77123360
         37.60000000          5.54371306         83.84573272
         37.70000000          5.46842436         82.92699641
         37.80000000          5.39398987         82.01519123
         37.90000000          5.32042889         81.11071489
         38.00000000          5.24777672         80.21421192
         38.10000000          5.17608359         79.32656213
         38.20000000          5.10541205         78.44884207
         38.30000000          5.03583284         77.58226519
         38.40000000          4.96742022         76.72811012
         38.50000000          4.90024708         75.88764647
         38.60000000          4.83438052         75.06206561
         38.70000000          4.76987813         74.25242197
         38.80000000          4.70678528         73.45958800
         38.90000000          4.64513338         72.68422524
         39.00000000          4.58493924         71.92677158
         39.10000000          4.52620549         71.18744404
         39.20000000          4.46892169         70.46625432
         39.30000000          4.41306610         69.76303378
         39.40000000          4.35860774         69.07746369
         39.50000000          4.30550851         68.40910737
         39.60000000          4.25372525         67.75744121
         39.70000000          4.20321153         67.12188268
         39.80000000          4.15391921         66.50181420
         39.90000000          4.10579964         65.89660259
         40.00000000          4.05880467         65.30561424
         40.10000000          4.01288726         64.72822637
         40.20000000          3.96800203         64.16383511
         40.30000000          3.92410553         63.61186082
         40.40000000          3.88115645         63.07175138
         40.50000000          3.83911568         62.54298392
         40.60000000          3.79794631         62.02506530
         40.70000000          3.75761359         61.51753184
         40.80000000          3.71808486         61.01994846
         40.90000000          3.67932944         60.53190739
         41.00000000          3.64131851         60.05302677
         41.10000000          3.60402502         59.58294903
         41.20000000          3.56742352         59.12133927
         41.30000000          3.53149012         58.66788372
         41.40000000          3.49620228         58.22228812
         41.50000000          3.46153882         57.78427631
         41.60000000          3.42747970         57.35358880
         41.70000000          3.39400605         56.92998151
         41.80000000          3.36109997         56.51322455
         41.90000000          3.32874455         56.10310112
         42.00000000          3.29692374         55.69940651
         42.10000000          3.26562229         55.30194714
         42.20000000          3.23482571         54.91053976
         42.30000000          3.20452021         54.52501059
         42.40000000          3.17469266         54.14519471
         42.50000000          3.14533049         53.77093530
         42.60000000          3.11642173         53.40208318
         42.70000000          3.08795491         53.03849613
         42.80000000          3.05991906         52.68003852
         42.90000000          3.03230365         52.32658077
         43.00000000          3.00509859         51.97799901
         43.10000000          2.97829418         51.63417464
         43.20000000          2.95188110         51.29499402
         43.30000000          2.92585038         50.96034817
         43.40000000          2.90019339         50.63013244
         43.50000000          2.87490179         50.30424626
         43.60000000          2.84996756         49.98259290
         43.70000000          2.82538295         49.66507926
         43.80000000          2.80114047         49.35161563
         43.90000000          2.77723289         49.04211549
         44.00000000          2.75365320         48.73649540
         44.10000000          2.73039464         48.43467475
         44.20000000          2.70745064         48.13657566
         44.30000000          2.68481484         47.84212285
         44.40000000          2.66248109         47.55124344
         44.50000000          2.64044341         47.26386691
         44.60000000          2.61869599         46.97992494
         44.70000000          2.59723322         46.69935129
         44.80000000          2.57604961         46.42208177
         44.90000000          2.55513985         46.14805405
         45.00000000          2.53449878         45.87720766
         45.10000000          2.51412137         45.60948386
         45.20000000          2.49400273         45.34482559
         45.30000000          2.47413811         45.08317737
         45.40000000          2.45452287         44.82448525
         45.50000000          2.43515249         44.56869676
         45.60000000          2.41602259         44.31576083
         45.70000000          2.39712889         44.06562773
         45.80000000          2.37846719         43.81824904
         45.90000000          2.36003344         43.57357758
         46.00000000          2.34182367         43.33156738
         46.10000000          2.32383399         43.09217361
         46.20000000          2.30606063         42.85535255
         46.30000000          2.28849989         42.62106157
         46.40000000          2.27114817         42.38925907
         46.50000000          2.25400196         42.15990443
         46.60000000          2.23705781         41.93295801
         46.70000000          2.22031236         41.70838110
         46.80000000          2.20376234         41.48613588
         46.90000000          2.18740453         41.26618540
         47.00000000          2.17123579         41.04849355
         47.10000000          2.15525307         40.83302504
         47.20000000          2.13945335         40.61974537
         47.30000000          2.12383372         40.40862079
         47.40000000          2.10839128         40.19961829
         47.50000000          2.09312324         39.99270559
         47.60000000          2.07802685         39.78785109
         47.70000000          2.06309942         39.58502388
         47.80000000          2.04833830         39.38419367
         47.90000000          2.03374093         39.18533085
         48.00000000          2.01930477         38.98840639
         48.10000000          2.00502735         38.79339187
         48.20000000          1.99090625         38.60025947
         48.30000000          1.97693909         38.40898190
         48.40000000          1.96312355         38.21953244
         48.50000000          1.94945734         38.03188492
         48.60000000          1.93593823         37.84601365
         48.70000000          1.92256403         37.66189348
         48.80000000          1.90933260         37.47949974
         48.90000000          1.89624182         37.29880824
         49.00000000          1.88328963         37.11979525
         49.10000000          1.87047402         36.94243751
         49.20000000          1.85779298         36.76671219
         49.30000000          1.84524457         36.59259689
         49.40000000          1.83282689         36.42006965
         49.50000000          1.82053805         36.24910890
         49.60000000          1.80837622         36.07969347
         49.70000000          1.79633959         35.91180260
         49.80000000          1.78442638         35.74541588
         49.90000000          1.77263487         35.58051331
         50.00000000          1.76096334         35.41707522
         50.10000000          1.74941011         35.25508231
         50.20000000          1.73797354         35.09451562
         50.30000000          1.72665201         34.93535653
         50.40000000          1.71544394         34.77758674
         50.50000000          1.70434777         34.62118828
         50.60000000          1.69336196         34.46614350
         50.70000000          1.68248501         34.31243505
         50.80000000          1.67171545         34.16004589
         50.90000000          1.66105183         34.00895925
         51.00000000          1.65049271         33.85915866
         51.10000000          1.64003670         33.71062795
         51.20000000          1.62968242         33.56335119
         51.30000000          1.61942851         33.41731274
         51.40000000          1.60927366         33.27249722
         51.50000000          1.59921654         33.12888949
         51.60000000          1.58925588         32.98647470
         51.70000000          1.57939041         32.84523820
         51.80000000          1.56961889         32.70516561
         51.90000000          1.55994010         32.56624278
         52.00000000          1.55035284         32.42845577
         52.10000000          1.54085592         32.29179091
         52.20000000          1.53144820         32.15623470
         52.30000000          1.52212851         32.02177389
         52.40000000          1.51289575         31.88839543
         52.50000000          1.50374881         31.75608648
         52.60000000          1.49468660         31.62483441
         52.70000000          1.48570805         31.49462678
         52.80000000          1.47681210         31.36545134
         52.90000000          1.46799774         31.23729605
         53.00000000          1.45926392         31.11014903
         53.10000000          1.45060967         30.98399862
         53.20000000          1.44203398         30.85883331
         53.30000000          1.43353589         30.73464178
         53.40000000          1.42511445         30.61141288
         53.50000000          1.41676870         30.48913564
         53.60000000          1.40849774         30.36779923
         53.70000000          1.40030064         30.24739300
         53.80000000          1.39217651         30.12790648
         53.90000000          1.38412448         30.00932932
         54.00000000          1.37614366         29.89165134
         54.10000000          1.36823320         29.77486253
         54.20000000          1.36039226         29.65895300
         54.30000000          1.35262002         29.54391302
         54.40000000          1.34491565         29.42973300
         54.50000000          1.33727835         29.31640349
         54.60000000          1.32970732         29.20391517
         54.70000000          1.32220179         29.09225887
         54.80000000          1.31476099         28.98142555
         54.90000000          1.30738416         28.87140629
         55.00000000          1.30007055         28.76219231
         55.10000000          1.29281943         28.65377494
         55.20000000          1.28563008         28.54614565
         55.30000000          1.27850177         28.43929603
         55.40000000          1.27143382         28.33321776
         55.50000000          1.26442552         28.22790268
         55.60000000          1.25747619         28.12334272
         55.70000000          1.25058517         28.01952993
         55.80000000          1.24375178         27.91645646
         55.90000000          1.23697538         27.81411458
         56.00000000          1.23025532         27.71249666
         56.10000000          1.22359096         27.61159519
         56.20000000          1.21698169         27.51140274
         56.30000000          1.21042688         27.41191200
         56.40000000          1.20392592         27.31311575
         56.50000000          1.19747822         27.21500688
         56.60000000          1.19108319         27.11757835
         56.70000000          1.18474025         27.02082325
         56.80000000          1.17844881         26.92473473
         56.90000000          1.17220831         26.82930606
         57.00000000          1.16601821         26.73453059
         57.10000000          1.15987793         26.64040174
         57.20000000          1.15378695         26.54691304
         57.30000000          1.14774472         26.45405810
         57.40000000          1.14175073         26.36183061
         57.50000000          1.13580444         26.27022435
         57.60000000          1.12990534         26.17923317
         57.70000000          1.12405293         26.08885101
         57.80000000          1.11824671         25.99907189
         57.90000000          1.11248619         25.90988989
         58.00000000          1.10677087         25.82129919
         58.10000000          1.10110028         25.73329404
         58.20000000          1.09547395         25.64586875
         58.30000000          1.08989141         25.55901771
         58.40000000          1.08435219         25.47273538
         58.50000000          1.07885585         25.38701630
         58.60000000          1.07340193         25.30185507
         58.70000000          1.06798999         25.21724636
         58.80000000          1.06261961         25.13318491
         58.90000000          1.05729033         25.04966551
         59.00000000          1.05200175         24.96668305
         59.10000000          1.04675343         24.88423245
         59.20000000          1.04154497         24.80230870
         59.30000000          1.03637596         24.72090687
         59.40000000          1.03124599         24.64002207
         59.50000000          1.02615466         24.55964948
         59.60000000          1.02110159         24.47978434
         59.70000000          1.01608638         24.40042195
         59.80000000          1.01110865         24.32155765
         59.90000000          1.00616802         24.24318686
